; rcp45 from v25
; hectordata 0.0.0.9000
; commit 145b6becda72a60
; date Wed Feb  1 17:42:56 2023
; UNITS:, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
2154,3.8621,0.0319,0.154,0.0511,4.84,1.2,0.17,5.891,26.484,155.983,0,3511.082,266.1327,477.2996,0.306,0.041,0.058,23.3011,401.2551,35.2963,0.06,0.8287,82.8912,81.2186,10.4263,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.5482,0.004,0.175,0,9.2e-4,0
2155,3.8621,0.0319,0.154,0.0511,4.841,1.2,0.17,5.891,26.488,155.994,0,3511.082,266.1469,477.2996,0.306,0.041,0.058,23.3017,401.267,35.2974,0.06,0.8287,82.8937,81.221,10.4267,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.5419,0.004,0.175,0,9.2e-4,0
2156,3.8621,0.0319,0.154,0.0511,4.842,1.201,0.17,5.892,26.491,156.005,0,3511.082,266.16414,477.2996,0.306,0.041,0.058,23.30256,401.28146,35.29864,0.06,0.82874,82.8967,81.22392,10.42708,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.5324,0.004,0.175,0,9.2e-4,0
2157,3.8621,0.0319,0.154,0.0511,4.842,1.201,0.17,5.893,26.495,156.018,0,3511.082,266.18138,477.2996,0.306,0.041,0.058,23.30342,401.29592,35.29988,0.06,0.82878,82.8997,81.22684,10.42746,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.5229,0.004,0.175,0,9.2e-4,0
2158,3.8621,0.0319,0.154,0.0511,4.843,1.201,0.17,5.894,26.499,156.03,0,3511.082,266.19862,477.2996,0.306,0.041,0.058,23.30428,401.31038,35.30112,0.06,0.82882,82.9027,81.22976,10.42784,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.5134,0.004,0.175,0,9.2e-4,0
2159,3.8621,0.0319,0.154,0.0511,4.844,1.201,0.17,5.895,26.504,156.044,0,3511.082,266.21586,477.2996,0.306,0.041,0.058,23.30514,401.32484,35.30236,0.06,0.82886,82.9057,81.23268,10.42822,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.5039,0.004,0.175,0,9.2e-4,0
2160,3.8621,0.0319,0.154,0.0511,4.845,1.201,0.17,5.896,26.508,156.057,0,3511.082,266.2331,477.2996,0.306,0.041,0.058,23.306,401.3393,35.3036,0.06,0.8289,82.9087,81.2356,10.4286,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.4944,0.004,0.175,0,9.2e-4,0
2161,3.8621,0.0319,0.154,0.05111,4.845,1.201,0.17,5.897,26.512,156.071,0,3511.082,266.25295,477.2996,0.306,0.041,0.058,23.30697,401.35595,35.30507,0.06,0.82892,82.91213,81.23897,10.42903,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.48311,0.004,0.175,0,9.2e-4,0
2162,3.8621,0.0319,0.154,0.05112,4.846,1.202,0.17,5.898,26.517,156.084,0,3511.082,266.2728,477.2996,0.306,0.041,0.058,23.30794,401.3726,35.30654,0.06,0.82894,82.91556,81.24234,10.42946,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.47182,0.004,0.175,0,9.2e-4,0
2163,3.8621,0.0319,0.154,0.05113,4.847,1.202,0.17,5.899,26.521,156.098,0,3511.082,266.29265,477.2996,0.306,0.041,0.058,23.30891,401.38925,35.30801,0.06,0.82896,82.91899,81.24571,10.42989,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.46053,0.004,0.175,0,9.2e-4,0
2164,3.8621,0.0319,0.154,0.05114,4.848,1.202,0.17,5.9,26.525,156.112,0,3511.082,266.3125,477.2996,0.306,0.041,0.058,23.30988,401.4059,35.30948,0.06,0.82898,82.92242,81.24908,10.43032,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.44924,0.004,0.175,0,9.2e-4,0
2165,3.8621,0.0319,0.154,0.05115,4.849,1.202,0.17,5.901,26.53,156.127,0,3511.082,266.33235,477.2996,0.306,0.041,0.058,23.31085,401.42255,35.31095,0.06,0.829,82.92585,81.25245,10.43075,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.43795,0.004,0.175,0,9.2e-4,0
2166,3.8621,0.0319,0.154,0.05116,4.849,1.202,0.17,5.902,26.534,156.141,0,3511.082,266.3522,477.2996,0.306,0.041,0.058,23.31182,401.4392,35.31242,0.06,0.82902,82.92928,81.25582,10.43118,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.42666,0.004,0.175,0,9.2e-4,0
2167,3.8621,0.0319,0.154,0.05117,4.85,1.203,0.17,5.903,26.539,156.155,0,3511.082,266.37205,477.2996,0.306,0.041,0.058,23.31279,401.45585,35.31389,0.06,0.82904,82.93271,81.25919,10.43161,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.41537,0.004,0.175,0,9.2e-4,0
2168,3.8621,0.0319,0.154,0.05118,4.851,1.203,0.17,5.904,26.544,156.169,0,3511.082,266.3919,477.2996,0.306,0.041,0.058,23.31376,401.4725,35.31536,0.06,0.82906,82.93614,81.26256,10.43204,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.40408,0.004,0.175,0,9.2e-4,0
2169,3.8621,0.0319,0.154,0.05119,4.852,1.203,0.17,5.905,26.548,156.183,0,3511.082,266.41175,477.2996,0.306,0.041,0.058,23.31473,401.48915,35.31683,0.06,0.82908,82.93957,81.26593,10.43247,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.39279,0.004,0.175,0,9.2e-4,0
2170,3.8621,0.0319,0.154,0.0512,4.853,1.203,0.17,5.906,26.553,156.198,0,3511.082,266.4316,477.2996,0.306,0.041,0.058,23.3157,401.5058,35.3183,0.06,0.8291,82.943,81.2693,10.4329,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.3815,0.004,0.175,0,9.2e-4,0
2171,3.8621,0.0319,0.154,0.0512,4.854,1.204,0.17,5.907,26.557,156.212,0,3511.082,266.45171,477.2996,0.306,0.041,0.058,23.31666,401.52268,35.31979,0.06,0.82914,82.9465,81.27272,10.43334,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.3712,0.004,0.175,0,9.2e-4,0
2172,3.8621,0.0319,0.154,0.0512,4.854,1.204,0.17,5.908,26.562,156.226,0,3511.082,266.47182,477.2996,0.306,0.041,0.058,23.31762,401.53956,35.32128,0.06,0.82918,82.95,81.27614,10.43378,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.3609,0.004,0.175,0,9.2e-4,0
2173,3.8621,0.0319,0.154,0.0512,4.855,1.204,0.17,5.909,26.566,156.24,0,3511.082,266.49193,477.2996,0.306,0.041,0.058,23.31858,401.55644,35.32277,0.06,0.82922,82.9535,81.27956,10.43422,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.3506,0.004,0.175,0,9.2e-4,0
2174,3.8621,0.0319,0.154,0.0512,4.856,1.204,0.171,5.91,26.571,156.254,0,3511.082,266.51204,477.2996,0.306,0.041,0.058,23.31954,401.57332,35.32426,0.06,0.82926,82.957,81.28298,10.43466,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.3403,0.004,0.175,0,9.2e-4,0
2175,3.8621,0.0319,0.154,0.0512,4.857,1.204,0.171,5.911,26.575,156.268,0,3511.082,266.53215,477.2996,0.306,0.041,0.058,23.3205,401.5902,35.32575,0.06,0.8293,82.9605,81.2864,10.4351,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.33,0.004,0.175,0,9.2e-4,0
2176,3.8621,0.0319,0.154,0.0512,4.858,1.205,0.171,5.912,26.58,156.282,0,3511.082,266.55226,477.2996,0.306,0.041,0.058,23.32146,401.60708,35.32724,0.06,0.82934,82.964,81.28982,10.43554,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.3197,0.004,0.176,0,9.2e-4,0
2177,3.8621,0.0319,0.154,0.0512,4.859,1.205,0.171,5.913,26.584,156.296,0,3511.082,266.57237,477.2996,0.306,0.041,0.058,23.32242,401.62396,35.32873,0.06,0.82938,82.9675,81.29324,10.43598,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.3094,0.004,0.176,0,9.2e-4,0
2178,3.8621,0.0319,0.154,0.0512,4.859,1.205,0.171,5.914,26.588,156.31,0,3511.082,266.59248,477.2996,0.306,0.041,0.058,23.32338,401.64084,35.33022,0.06,0.82942,82.971,81.29666,10.43642,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.2991,0.004,0.176,0,9.2e-4,0
2179,3.8621,0.0319,0.154,0.0512,4.86,1.205,0.171,5.915,26.593,156.324,0,3511.082,266.61259,477.2996,0.306,0.041,0.058,23.32434,401.65772,35.33171,0.06,0.82946,82.9745,81.30008,10.43686,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.2888,0.004,0.176,0,9.2e-4,0
2180,3.8621,0.0319,0.154,0.0512,4.861,1.205,0.171,5.916,26.597,156.338,0,3511.082,266.6327,477.2996,0.306,0.041,0.058,23.3253,401.6746,35.3332,0.06,0.8295,82.978,81.3035,10.4373,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.2785,0.004,0.176,0,9.2e-4,0
2181,3.8621,0.0319,0.154,0.0512,4.862,1.206,0.171,5.917,26.602,156.351,0,3511.082,266.65213,477.2996,0.306,0.041,0.058,23.32625,401.69092,35.33464,0.06,0.82954,82.98137,81.3068,10.43772,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.26966,0.004,0.176,0,9.2e-4,0
2182,3.8621,0.0319,0.154,0.0512,4.863,1.206,0.171,5.918,26.606,156.365,0,3511.082,266.67156,477.2996,0.306,0.041,0.058,23.3272,401.70724,35.33608,0.06,0.82958,82.98474,81.3101,10.43814,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.26082,0.004,0.176,0,9.2e-4,0
2183,3.8621,0.0319,0.154,0.0512,4.863,1.206,0.171,5.919,26.61,156.379,0,3511.082,266.69099,477.2996,0.306,0.041,0.058,23.32815,401.72356,35.33752,0.06,0.82962,82.98811,81.3134,10.43856,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.25198,0.004,0.176,0,9.2e-4,0
2184,3.8621,0.0319,0.154,0.0512,4.864,1.206,0.171,5.92,26.615,156.392,0,3511.082,266.71042,477.2996,0.306,0.041,0.058,23.3291,401.73988,35.33896,0.06,0.82966,82.99148,81.3167,10.43898,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.24314,0.004,0.176,0,9.2e-4,0
2185,3.8621,0.0319,0.154,0.0512,4.865,1.206,0.171,5.921,26.619,156.406,0,3511.082,266.72985,477.2996,0.306,0.041,0.058,23.33005,401.7562,35.3404,0.06,0.8297,82.99485,81.32,10.4394,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.2343,0.004,0.176,0,9.2e-4,0
2186,3.8621,0.0319,0.154,0.0512,4.866,1.207,0.171,5.922,26.623,156.419,0,3511.082,266.74928,477.2996,0.306,0.041,0.058,23.331,401.77252,35.34184,0.06,0.82974,82.99822,81.3233,10.43982,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.22546,0.004,0.176,0,9.2e-4,0
2187,3.8621,0.0319,0.155,0.0512,4.866,1.207,0.171,5.923,26.627,156.432,0,3511.082,266.76871,477.2996,0.306,0.041,0.058,23.33195,401.78884,35.34328,0.06,0.82978,83.00159,81.3266,10.44024,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.21662,0.004,0.176,0,9.2e-4,0
2188,3.8621,0.0319,0.155,0.0512,4.867,1.207,0.171,5.924,26.632,156.446,0,3511.082,266.78814,477.2996,0.306,0.041,0.058,23.3329,401.80516,35.34472,0.06,0.82982,83.00496,81.3299,10.44066,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.20778,0.004,0.176,0,9.2e-4,0
2189,3.8621,0.0319,0.155,0.0512,4.868,1.207,0.171,5.924,26.636,156.459,0,3511.082,266.80757,477.2996,0.306,0.041,0.058,23.33385,401.82148,35.34616,0.06,0.82986,83.00833,81.3332,10.44108,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.19894,0.004,0.176,0,9.2e-4,0
2190,3.8621,0.0319,0.155,0.0512,4.869,1.207,0.171,5.925,26.64,156.472,0,3511.082,266.827,477.2996,0.306,0.041,0.058,23.3348,401.8378,35.3476,0.06,0.8299,83.0117,81.3365,10.4415,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.1901,0.004,0.176,0,9.2e-4,0
2191,3.8621,0.0319,0.155,0.0512,4.87,1.207,0.171,5.926,26.644,156.485,0,3511.082,266.84554,477.2996,0.306,0.041,0.058,23.33572,401.85335,35.34897,0.06,0.82992,83.0149,81.33966,10.44192,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.18257,0.004,0.176,0,9.2e-4,0
2192,3.8621,0.0319,0.155,0.0512,4.87,1.208,0.171,5.927,26.648,156.498,0,3511.082,266.86408,477.2996,0.306,0.041,0.058,23.33664,401.8689,35.35034,0.06,0.82994,83.0181,81.34282,10.44234,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.17504,0.004,0.176,0,9.2e-4,0
2193,3.8621,0.0319,0.155,0.0512,4.871,1.208,0.171,5.928,26.653,156.511,0,3511.082,266.88262,477.2996,0.306,0.041,0.058,23.33756,401.88445,35.35171,0.06,0.82996,83.0213,81.34598,10.44276,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.16751,0.004,0.176,0,9.2e-4,0
2194,3.8621,0.0319,0.155,0.0512,4.872,1.208,0.171,5.929,26.657,156.524,0,3511.082,266.90116,477.2996,0.306,0.041,0.058,23.33848,401.9,35.35308,0.06,0.82998,83.0245,81.34914,10.44318,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.15998,0.004,0.176,0,9.2e-4,0
2195,3.8621,0.0319,0.155,0.0512,4.873,1.208,0.171,5.93,26.661,156.537,0,3511.082,266.9197,477.2996,0.306,0.041,0.058,23.3394,401.91555,35.35445,0.06,0.83,83.0277,81.3523,10.4436,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.15245,0.004,0.176,0,9.2e-4,0
2196,3.8621,0.0319,0.155,0.0512,4.873,1.208,0.171,5.931,26.665,156.549,0,3511.082,266.93824,477.2996,0.306,0.041,0.058,23.34032,401.9311,35.35582,0.06,0.83002,83.0309,81.35546,10.44402,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.14492,0.004,0.176,0,9.2e-4,0
2197,3.8621,0.0319,0.155,0.0512,4.874,1.209,0.171,5.932,26.669,156.562,0,3511.082,266.95678,477.2996,0.306,0.041,0.058,23.34124,401.94665,35.35719,0.06,0.83004,83.0341,81.35862,10.44444,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.13739,0.004,0.176,0,9.2e-4,0
2198,3.8621,0.0319,0.155,0.0512,4.875,1.209,0.171,5.933,26.673,156.575,0,3511.082,266.97532,477.2996,0.306,0.041,0.058,23.34216,401.9622,35.35856,0.06,0.83006,83.0373,81.36178,10.44486,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.12986,0.004,0.176,0,9.2e-4,0
2199,3.8621,0.0319,0.155,0.0512,4.875,1.209,0.171,5.934,26.677,156.587,0,3511.082,266.99386,477.2996,0.307,0.041,0.058,23.34308,401.97775,35.35993,0.06,0.83008,83.0405,81.36494,10.44528,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.12233,0.004,0.176,0,9.2e-4,0
2200,3.8621,0.0319,0.155,0.0512,4.876,1.209,0.171,5.934,26.681,156.6,0,3511.082,267.0124,477.2996,0.307,0.041,0.058,23.344,401.9933,35.3613,0.06,0.8301,83.0437,81.3681,10.4457,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.1148,0.004,0.176,0,9.2e-4,0
2201,3.8621,0.0319,0.155,0.05121,4.877,1.209,0.171,5.935,26.685,156.612,0,3511.082,267.03006,477.2996,0.307,0.041,0.058,23.34485,402.00813,35.3626,0.06,0.83013,83.04677,81.3711,10.44606,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.10836,0.004,0.176,0,9.2e-4,0
2202,3.8621,0.0319,0.155,0.05122,4.878,1.209,0.171,5.936,26.689,156.624,0,3511.082,267.04772,477.2996,0.307,0.041,0.058,23.3457,402.02296,35.3639,0.06,0.83016,83.04984,81.3741,10.44642,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.10192,0.004,0.176,0,9.2e-4,0
2203,3.8621,0.0319,0.155,0.05123,4.878,1.21,0.171,5.937,26.693,156.637,0,3511.082,267.06538,477.2996,0.307,0.041,0.058,23.34655,402.03779,35.3652,0.06,0.83019,83.05291,81.3771,10.44678,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.09548,0.004,0.176,0,9.2e-4,0
2204,3.8621,0.0319,0.155,0.05124,4.879,1.21,0.171,5.938,26.696,156.649,0,3511.082,267.08304,477.2996,0.307,0.041,0.058,23.3474,402.05262,35.3665,0.06,0.83022,83.05598,81.3801,10.44714,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.08904,0.004,0.176,0,9.2e-4,0
2205,3.8621,0.0319,0.155,0.05125,4.88,1.21,0.171,5.939,26.7,156.661,0,3511.082,267.1007,477.2996,0.307,0.041,0.058,23.34825,402.06745,35.3678,0.06,0.83025,83.05905,81.3831,10.4475,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.0826,0.004,0.176,0,9.2e-4,0
2206,3.8621,0.0319,0.155,0.05126,4.88,1.21,0.171,5.94,26.704,156.673,0,3511.082,267.11836,477.2996,0.307,0.041,0.058,23.3491,402.08228,35.3691,0.06,0.83028,83.06212,81.3861,10.44786,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.07616,0.004,0.176,0,9.2e-4,0
2207,3.8621,0.0319,0.155,0.05127,4.881,1.21,0.171,5.94,26.708,156.685,0,3511.082,267.13602,477.2996,0.307,0.041,0.058,23.34995,402.09711,35.3704,0.06,0.83031,83.06519,81.3891,10.44822,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.06972,0.004,0.176,0,9.2e-4,0
2208,3.8621,0.0319,0.155,0.05128,4.882,1.211,0.171,5.941,26.712,156.697,0,3511.082,267.15368,477.2996,0.307,0.041,0.058,23.3508,402.11194,35.3717,0.06,0.83034,83.06826,81.3921,10.44858,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.06328,0.004,0.176,0,9.2e-4,0
2209,3.8621,0.0319,0.155,0.05129,4.883,1.211,0.171,5.942,26.716,156.709,0,3511.082,267.17134,477.2996,0.307,0.041,0.058,23.35165,402.12677,35.373,0.06,0.83037,83.07133,81.3951,10.44894,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.05684,0.004,0.176,0,9.2e-4,0
2210,3.8621,0.0319,0.155,0.0513,4.883,1.211,0.171,5.943,26.719,156.721,0,3511.082,267.189,477.2996,0.307,0.041,0.058,23.3525,402.1416,35.3743,0.06,0.8304,83.0744,81.3981,10.4493,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.0504,0.004,0.176,0,9.2e-4,0
2211,3.8621,0.0319,0.155,0.0513,4.884,1.211,0.172,5.944,26.723,156.733,0,3511.082,267.2058,477.2996,0.307,0.041,0.058,23.35332,402.15569,35.37553,0.06,0.83044,83.07732,81.40095,10.44967,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.04486,0.004,0.176,0,9.2e-4,0
2212,3.8621,0.0319,0.155,0.0513,4.885,1.211,0.172,5.945,26.727,156.744,0,3511.082,267.2226,477.2996,0.307,0.041,0.058,23.35414,402.16978,35.37676,0.06,0.83048,83.08024,81.4038,10.45004,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.03932,0.004,0.176,0,9.2e-4,0
2213,3.8621,0.0319,0.155,0.0513,4.885,1.211,0.172,5.946,26.731,156.756,0,3511.082,267.2394,477.2996,0.307,0.041,0.058,23.35496,402.18387,35.37799,0.06,0.83052,83.08316,81.40665,10.45041,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.03378,0.004,0.177,0,9.2e-4,0
2214,3.8621,0.0319,0.155,0.0513,4.886,1.212,0.172,5.946,26.734,156.768,0,3511.082,267.2562,477.2996,0.307,0.041,0.058,23.35578,402.19796,35.37922,0.06,0.83056,83.08608,81.4095,10.45078,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.02824,0.004,0.177,0,9.2e-4,0
2215,3.8621,0.0319,0.155,0.0513,4.887,1.212,0.172,5.947,26.738,156.779,0,3511.082,267.273,477.2996,0.307,0.041,0.058,23.3566,402.21205,35.38045,0.06,0.8306,83.089,81.41235,10.45115,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.0227,0.004,0.177,0,9.2e-4,0
2216,3.8621,0.0319,0.155,0.0513,4.887,1.212,0.172,5.948,26.742,156.791,0,3511.082,267.2898,477.2996,0.307,0.041,0.058,23.35742,402.22614,35.38168,0.06,0.83064,83.09192,81.4152,10.45152,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.01716,0.004,0.177,0,9.2e-4,0
2217,3.8621,0.0319,0.155,0.0513,4.888,1.212,0.172,5.949,26.745,156.802,0,3511.082,267.3066,477.2996,0.307,0.041,0.058,23.35824,402.24023,35.38291,0.06,0.83068,83.09484,81.41805,10.45189,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.01162,0.004,0.177,0,9.2e-4,0
2218,3.8621,0.0319,0.155,0.0513,4.889,1.212,0.172,5.95,26.749,156.813,0,3511.082,267.3234,477.2996,0.307,0.041,0.058,23.35906,402.25432,35.38414,0.06,0.83072,83.09776,81.4209,10.45226,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.00608,0.004,0.177,0,9.2e-4,0
2219,3.8621,0.0319,0.155,0.0513,4.889,1.212,0.172,5.95,26.752,156.825,0,3511.082,267.3402,477.2996,0.307,0.041,0.058,23.35988,402.26841,35.38537,0.06,0.83076,83.10068,81.42375,10.45263,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,1.00054,0.004,0.177,0,9.2e-4,0
2220,3.8621,0.0319,0.155,0.0513,4.89,1.213,0.172,5.951,26.756,156.836,0,3511.082,267.357,477.2996,0.307,0.041,0.058,23.3607,402.2825,35.3866,0.06,0.8308,83.1036,81.4266,10.453,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.995,0.004,0.177,0,9.2e-4,0
2221,3.8621,0.0319,0.155,0.0513,4.891,1.213,0.172,5.952,26.76,156.847,0,3511.082,267.373,477.2996,0.307,0.041,0.058,23.36148,402.29593,35.38779,0.06,0.83082,83.10637,81.42932,10.45337,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.99023,0.004,0.177,0,9.2e-4,0
2222,3.8621,0.0319,0.155,0.0513,4.891,1.213,0.172,5.953,26.763,156.858,0,3511.082,267.389,477.2996,0.307,0.041,0.058,23.36226,402.30936,35.38898,0.06,0.83084,83.10914,81.43204,10.45374,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.98546,0.004,0.177,0,9.2e-4,0
2223,3.8621,0.0319,0.155,0.0513,4.892,1.213,0.172,5.954,26.767,156.869,0,3511.082,267.405,477.2996,0.307,0.041,0.058,23.36304,402.32279,35.39017,0.06,0.83086,83.11191,81.43476,10.45411,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.98069,0.004,0.177,0,9.2e-4,0
2224,3.8621,0.0319,0.155,0.0513,4.893,1.213,0.172,5.954,26.77,156.88,0,3511.082,267.421,477.2996,0.307,0.041,0.058,23.36382,402.33622,35.39136,0.06,0.83088,83.11468,81.43748,10.45448,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.97592,0.004,0.177,0,9.2e-4,0
2225,3.8621,0.0319,0.155,0.0513,4.893,1.213,0.172,5.955,26.774,156.891,0,3511.082,267.437,477.2996,0.307,0.041,0.058,23.3646,402.34965,35.39255,0.06,0.8309,83.11745,81.4402,10.45485,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.97115,0.004,0.177,0,9.2e-4,0
2226,3.8621,0.0319,0.155,0.0513,4.894,1.213,0.172,5.956,26.777,156.902,0,3511.082,267.453,477.2996,0.307,0.041,0.058,23.36538,402.36308,35.39374,0.06,0.83092,83.12022,81.44292,10.45522,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.96638,0.004,0.177,0,9.2e-4,0
2227,3.8621,0.0319,0.155,0.0513,4.894,1.214,0.172,5.957,26.781,156.913,0,3511.082,267.469,477.2996,0.307,0.041,0.058,23.36616,402.37651,35.39493,0.06,0.83094,83.12299,81.44564,10.45559,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.96161,0.004,0.177,0,9.2e-4,0
2228,3.8621,0.0319,0.155,0.0513,4.895,1.214,0.172,5.957,26.784,156.924,0,3511.082,267.485,477.2996,0.307,0.041,0.058,23.36694,402.38994,35.39612,0.06,0.83096,83.12576,81.44836,10.45596,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.95684,0.004,0.177,0,9.2e-4,0
2229,3.8621,0.0319,0.155,0.0513,4.896,1.214,0.172,5.958,26.788,156.935,0,3511.082,267.501,477.2996,0.307,0.041,0.058,23.36772,402.40337,35.39731,0.06,0.83098,83.12853,81.45108,10.45633,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.95207,0.004,0.177,0,9.2e-4,0
2230,3.8621,0.0319,0.155,0.0513,4.896,1.214,0.172,5.959,26.791,156.945,0,3511.082,267.517,477.2996,0.307,0.041,0.058,23.3685,402.4168,35.3985,0.06,0.831,83.1313,81.4538,10.4567,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.9473,0.004,0.177,0,9.2e-4,0
2231,3.8621,0.0319,0.155,0.0513,4.897,1.214,0.172,5.96,26.794,156.956,0,3511.082,267.53226,477.2996,0.307,0.041,0.058,23.36925,402.42961,35.39963,0.06,0.83103,83.13395,81.45639,10.45701,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.94314,0.004,0.177,0,9.2e-4,0
2232,3.8621,0.0319,0.155,0.0513,4.898,1.214,0.172,5.96,26.798,156.967,0,3511.082,267.54752,477.2996,0.307,0.041,0.058,23.37,402.44242,35.40076,0.06,0.83106,83.1366,81.45898,10.45732,7.0085,0,140.0338,18.0559,19.4005,0.2246,11253.9,0,0,0.93898,0.004,0.177,0,9.2e-4,0
